CustomerID,FirstName,LastName,DateOfBirth,Gender,Province,City,CustomerSegment,JoinDate,RiskRating,EmploymentStatus,AnnualIncome,IsActive
C001582,Naledi,Jacobs,1956-03-03,Male,Western Cape,George,Emerging Affluent,2022-02-16,Medium,Retired,458595,True
C001583,Daniel,Adams,1998-09-18,Female,Free State,Bloemfontein,Mass Market,2024-09-22,High,Student,41693,True
C001584,Jason,Mokoena,2001-09-13,Male,Western Cape,Bellville,Mass Market,2024-03-24,Medium,Student,83079,True
C001585,Ethan,Brown,2000-12-22,Female,Mpumalanga,eMalahleni,Emerging Affluent,2024-11-22,Low,Employed,501149,True
C001586,Kagiso,Khumalo,1999-09-22,Male,Mpumalanga,Mbombela,Emerging Affluent,2022-11-30,Low,Employed,285336,True
C001587,Zanele,Dlamini,1971-08-24,Female,Free State,Welkom,Mass Market,2025-02-09,Medium,Unemployed,97427,True
C001588,Lerato,Daniels,1989-03-29,Male,Western Cape,Cape Town,Affluent,2025-09-25,Medium,Employed,785533,True
C001589,Sipho,Jacobs,1961-08-19,Female,Gauteng,Sandton,Mass Market,2023-12-03,High,Unemployed,17592,True
C001590,Sipho,Radebe,1989-08-20,Male,KwaZulu-Natal,Pietermaritzburg,Mass Market,2023-09-02,Medium,Unemployed,19652,True
C001591,Zanele,Nkosi,2000-08-18,Female,Western Cape,Cape Town,Mass Market,2022-03-01,Medium,Unemployed,42169,True
C001592,Anika,Naidoo,2006-10-11,Male,KwaZulu-Natal,Umhlanga,Mass Market,2025-12-03,Medium,Employed,172296,True
C001593,Ethan,Adams,1999-08-01,Male,Gauteng,Johannesburg,Mass Market,2023-10-12,Medium,Student,11304,True
C001594,Tshepo,Khan,1999-11-07,Female,North West,Mahikeng,Mass Market,2025-12-07,Low,Student,7014,True
C001595,Megan,Botha,1977-06-28,Female,Western Cape,Bellville,Mass Market,2023-02-24,Medium,Self-Employed,101139,True
C001596,Kagiso,Khumalo,1995-08-18,Female,KwaZulu-Natal,Umhlanga,Emerging Affluent,2026-05-01,Low,Retired,547580,True
C001597,Neo,Naidoo,1988-03-06,Female,Western Cape,Stellenbosch,Private Banking,2023-10-02,Low,Employed,1370405,True
C001598,Zanele,Nkosi,1952-12-28,Female,KwaZulu-Natal,Durban,Emerging Affluent,2022-06-19,Low,Retired,375920,True
C001599,Nomsa,Naidoo,1976-07-12,Female,Gauteng,Sandton,Mass Market,2022-10-14,Low,Student,35221,True
C001600,Anika,Naidoo,2001-08-04,Male,Gauteng,Soweto,Mass Market,2026-05-03,High,Retired,174218,True
C001601,Leah,Adams,1976-03-16,Female,Western Cape,George,Emerging Affluent,2024-01-17,Low,Employed,378500,True
C001602,Kagiso,Ndlovu,1956-11-25,Male,Gauteng,Johannesburg,Emerging Affluent,2023-09-28,Low,Employed,573408,True
C001603,Muhammad,Dlamini,1975-03-10,Female,Limpopo,Polokwane,Mass Market,2024-06-07,Low,Unemployed,6014,True
C001604,Kayla,Botha,1957-09-19,Female,Eastern Cape,East London,Mass Market,2022-06-25,High,Self-Employed,179530,True
C001605,Anika,Mokoena,1979-05-12,Female,Mpumalanga,eMalahleni,Affluent,2023-02-16,Low,Self-Employed,699963,True
C001606,Anika,Dlamini,1961-10-10,Female,Gauteng,Soweto,Mass Market,2024-01-18,High,Retired,163403,True
C001607,Ethan,Molefe,1972-06-22,Female,Western Cape,Paarl,Mass Market,2023-12-20,Medium,Student,51879,True
C001608,Jason,Patel,1971-11-21,Male,Mpumalanga,Mbombela,Mass Market,2024-12-24,Medium,Retired,112982,True
C001609,Jason,Botha,1969-07-31,Female,Gauteng,Midrand,Emerging Affluent,2022-01-17,Medium,Employed,469244,True
C001610,Leah,Daniels,1981-10-15,Male,Gauteng,Midrand,Affluent,2022-06-02,Low,Employed,1018199,True
C001611,Leah,Cele,1962-03-14,Female,Gauteng,Centurion,Emerging Affluent,2023-12-10,Medium,Employed,388136,True
C001612,Megan,Williams,1963-01-12,Male,Free State,Welkom,Mass Market,2022-11-28,Medium,Employed,83073,True
C001613,Karabo,Meyer,1954-11-21,Female,Western Cape,Paarl,Affluent,2025-04-11,Low,Employed,658553,True
C001614,Neo,Daniels,1979-12-17,Female,Western Cape,Paarl,Mass Market,2025-05-20,Medium,Unemployed,66157,True
C001615,Imran,Patel,1982-10-06,Male,KwaZulu-Natal,Durban,Mass Market,2022-09-14,Low,Unemployed,35967,True
C001616,Nomsa,Govender,1952-10-27,Female,Western Cape,George,Mass Market,2025-02-02,Low,Employed,242553,True
C001617,Ayesha,Molefe,1968-10-30,Female,Mpumalanga,eMalahleni,Mass Market,2024-04-23,Low,Employed,185901,True
C001618,Muhammad,Williams,1981-08-21,Male,Gauteng,Centurion,Emerging Affluent,2022-04-20,Low,Retired,524248,True
C001619,Zanele,Patel,1978-11-21,Male,Gauteng,Centurion,Emerging Affluent,2022-05-31,Low,Employed,509635,True
C001620,Ayanda,Molefe,2003-05-27,Female,Mpumalanga,Mbombela,Emerging Affluent,2026-02-13,Medium,Employed,544182,True
C001621,Zanele,Govender,1958-08-05,Female,Gauteng,Johannesburg,Mass Market,2026-03-05,Low,Student,75025,True
C001622,Jason,Meyer,1987-10-11,Female,Gauteng,Midrand,Mass Market,2025-11-09,Medium,Unemployed,72637,True
C001623,Anika,Adams,1991-10-30,Male,Western Cape,Bellville,Mass Market,2023-03-22,Low,Employed,128677,True
C001624,Nomsa,Gumede,1979-05-18,Male,Limpopo,Tzaneen,Emerging Affluent,2023-05-03,Low,Employed,581014,True
C001625,Jason,Molefe,1974-11-01,Male,Northern Cape,Upington,Mass Market,2024-10-31,High,Employed,182075,False
C001626,Naledi,Govender,1968-02-01,Female,Eastern Cape,Mthatha,Mass Market,2024-08-07,Medium,Employed,207381,True
C001627,Priya,Jacobs,1981-07-16,Male,Western Cape,Paarl,Emerging Affluent,2024-02-21,Low,Employed,306125,True
C001628,Kagiso,Smith,2003-10-31,Female,Gauteng,Centurion,Affluent,2026-07-02,Low,Employed,670478,True
C001629,Imran,Smith,1969-04-09,Female,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2026-07-24,Low,Employed,464546,True
C001630,Priya,Botha,1985-06-07,Male,Western Cape,George,Emerging Affluent,2026-07-30,Low,Self-Employed,467259,True
C001631,Karabo,Brown,1980-08-22,Female,Free State,Bloemfontein,Affluent,2024-11-09,Low,Employed,813788,True
C001632,Anika,Botha,2000-11-28,Female,Gauteng,Pretoria,Emerging Affluent,2022-04-26,Low,Employed,644452,True
C001633,Kayla,Gumede,1954-05-28,Female,Eastern Cape,Mthatha,Affluent,2023-06-18,Low,Employed,664524,True
C001634,Fatima,Ndlovu,1971-11-10,Male,KwaZulu-Natal,Durban,Mass Market,2023-05-03,High,Employed,231971,True
C001635,Ruan,Molefe,1979-11-21,Male,Gauteng,Pretoria,Mass Market,2023-08-23,High,Unemployed,80200,True
C001636,Ayesha,Ndlovu,1951-12-20,Male,Gauteng,Soweto,Emerging Affluent,2025-02-20,Low,Employed,288396,True
C001637,Thabo,Khumalo,2004-01-04,Female,Mpumalanga,Mbombela,Emerging Affluent,2022-12-18,High,Self-Employed,285002,True
C001638,Jason,Molefe,1978-12-07,Female,Mpumalanga,Mbombela,Emerging Affluent,2023-12-21,Low,Employed,454617,True
C001639,Megan,Molefe,1959-09-30,Female,Gauteng,Midrand,Mass Market,2024-01-31,Medium,Employed,195915,True
C001640,Mpho,Meyer,1963-04-21,Male,Western Cape,George,Affluent,2026-05-19,Low,Employed,768350,True
C001641,Neo,Radebe,1997-02-14,Male,Western Cape,Bellville,Private Banking,2023-09-15,Low,Self-Employed,1651778,True
C001642,Anika,Williams,1952-10-26,Male,Gauteng,Johannesburg,Mass Market,2022-07-18,Medium,Employed,257726,True
C001643,Ruan,Mokoena,1956-08-24,Male,Western Cape,Stellenbosch,Emerging Affluent,2025-01-22,Low,Self-Employed,445859,True
C001644,Kagiso,Brown,1999-02-10,Male,Western Cape,Cape Town,Affluent,2024-12-12,Low,Self-Employed,675229,True
C001645,Kagiso,Jacobs,2004-10-16,Male,Eastern Cape,Gqeberha,Emerging Affluent,2022-01-07,Medium,Employed,392912,True
C001646,Anika,Daniels,1978-10-25,Female,Eastern Cape,Gqeberha,Emerging Affluent,2023-01-30,Low,Retired,361098,False
C001647,Daniel,Botha,2001-06-04,Female,Gauteng,Centurion,Mass Market,2023-05-11,Medium,Employed,221095,True
C001648,Tshepo,Radebe,1962-06-17,Male,KwaZulu-Natal,Durban,Mass Market,2026-02-20,Low,Retired,122910,True
C001649,Sipho,Ndlovu,1978-10-19,Female,Mpumalanga,eMalahleni,Mass Market,2022-12-05,Medium,Employed,174240,True
C001650,Mpho,Nkosi,2000-06-12,Male,Western Cape,Stellenbosch,Private Banking,2022-05-05,Low,Employed,2073193,True
C001651,Leah,Meyer,1971-05-16,Male,Limpopo,Tzaneen,Mass Market,2025-04-24,Low,Retired,131818,True
C001652,Ayanda,Pillay,1950-04-16,Male,Gauteng,Midrand,Affluent,2022-02-07,Low,Employed,813479,True
C001653,Sipho,Dlamini,1989-09-27,Female,Gauteng,Midrand,Mass Market,2023-10-15,Medium,Employed,211587,True
C001654,Tshepo,Meyer,1965-06-21,Female,KwaZulu-Natal,Durban,Mass Market,2026-03-01,Low,Employed,236965,True
C001655,Thabo,Jacobs,1967-11-18,Male,Western Cape,Bellville,Emerging Affluent,2022-08-08,Low,Employed,449976,True
C001656,Ayanda,Brown,1975-04-20,Female,Gauteng,Midrand,Emerging Affluent,2024-11-06,Low,Employed,306472,True
C001657,Ayesha,Daniels,1978-12-11,Female,Gauteng,Pretoria,Mass Market,2023-02-24,Low,Student,1308,True
C001658,Anika,Jacobs,1984-08-03,Female,Gauteng,Midrand,Emerging Affluent,2025-12-20,Low,Retired,540723,True
C001659,Imran,Khumalo,1973-08-21,Female,KwaZulu-Natal,Umhlanga,Affluent,2026-05-01,Low,Employed,965119,True
C001660,Nomsa,Adams,1975-11-07,Female,Gauteng,Pretoria,Mass Market,2024-10-05,High,Self-Employed,245764,False
C001661,Naledi,Botha,2002-11-30,Male,Gauteng,Pretoria,Mass Market,2023-08-22,Low,Unemployed,68484,False
C001662,Priya,Govender,1985-07-06,Male,KwaZulu-Natal,Richards Bay,Mass Market,2022-03-08,Medium,Employed,216629,True
C001663,Neo,Adams,2000-10-02,Female,Western Cape,George,Emerging Affluent,2022-11-17,Low,Employed,365502,False
C001664,Zanele,Williams,1988-12-08,Male,Gauteng,Pretoria,Mass Market,2023-11-15,Medium,Employed,272180,False
C001665,Muhammad,Gumede,2005-04-18,Male,Western Cape,Stellenbosch,Mass Market,2026-02-11,Medium,Self-Employed,254194,True
C001666,Muhammad,Brown,1984-09-12,Female,Eastern Cape,Gqeberha,Mass Market,2025-02-12,High,Employed,236740,True
C001667,Jason,Ndlovu,1987-08-17,Male,Western Cape,Cape Town,Affluent,2024-11-07,Low,Employed,854250,True
C001668,Imran,Gumede,1967-04-20,Female,Gauteng,Pretoria,Mass Market,2023-04-13,Medium,Employed,135980,True
C001669,Ruan,Meyer,1985-05-22,Male,Gauteng,Midrand,Mass Market,2022-01-06,Medium,Unemployed,21926,True
C001670,Sibusiso,Govender,1981-02-23,Female,KwaZulu-Natal,Richards Bay,Mass Market,2024-12-24,Medium,Employed,197210,True
C001671,Ethan,Khumalo,1962-04-23,Female,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2026-03-14,High,Employed,358228,True
C001672,Ayanda,Meyer,1993-11-02,Male,Gauteng,Pretoria,Mass Market,2026-05-02,Low,Employed,273413,True
C001673,Kagiso,Adams,2001-02-17,Male,Western Cape,Cape Town,Mass Market,2022-10-27,High,Unemployed,17023,True
C001674,Tshepo,Khan,1992-04-15,Male,Gauteng,Johannesburg,Emerging Affluent,2025-06-11,Low,Self-Employed,461658,True
C001675,Muhammad,Adams,1995-04-30,Female,KwaZulu-Natal,Umhlanga,Emerging Affluent,2025-01-24,Medium,Employed,345344,True
C001676,Fatima,Govender,1969-07-01,Female,Gauteng,Pretoria,Mass Market,2023-11-14,Low,Unemployed,95919,True
C001677,Imran,Botha,1968-10-22,Male,KwaZulu-Natal,Umhlanga,Emerging Affluent,2023-01-25,Low,Employed,573002,True
C001678,Zanele,Dlamini,1965-08-23,Male,KwaZulu-Natal,Durban,Emerging Affluent,2023-07-20,Medium,Retired,351258,True
C001679,Karabo,Daniels,1980-04-30,Male,Free State,Welkom,Mass Market,2025-07-13,Low,Employed,259899,False
C001680,Mpho,Pillay,2002-01-07,Male,Eastern Cape,Gqeberha,Emerging Affluent,2024-02-02,Low,Employed,401126,True
C001681,Priya,Pillay,2000-09-09,Female,Western Cape,Bellville,Emerging Affluent,2025-11-06,Medium,Self-Employed,570170,True
C001682,Lerato,Brown,1959-05-17,Female,Gauteng,Midrand,Affluent,2022-12-16,Low,Employed,773114,True
C001683,Daniel,Cele,1952-07-17,Female,Gauteng,Sandton,Mass Market,2022-11-17,Low,Unemployed,81215,True
C001684,Daniel,Khumalo,1951-06-21,Male,Gauteng,Soweto,Emerging Affluent,2023-07-06,Low,Employed,409779,True
C001685,Leah,Govender,1954-05-10,Male,Gauteng,Midrand,Emerging Affluent,2026-05-26,Low,Employed,394841,False
C001686,Jason,Daniels,1952-09-12,Male,Limpopo,Tzaneen,Affluent,2023-01-22,Low,Employed,725659,True
C001687,Kagiso,Jacobs,1978-10-29,Female,Western Cape,Paarl,Mass Market,2026-05-26,Low,Student,73457,True
C001688,Megan,Gumede,1958-05-10,Male,Gauteng,Centurion,Mass Market,2026-07-31,High,Retired,155316,True
C001689,Ayanda,Jacobs,1976-09-04,Male,KwaZulu-Natal,Richards Bay,Emerging Affluent,2023-03-17,Medium,Employed,457863,True
C001690,Thabo,Patel,2000-04-29,Male,Gauteng,Centurion,Emerging Affluent,2022-08-06,Medium,Self-Employed,404152,True
C001691,Daniel,Jacobs,1964-08-19,Male,Free State,Bloemfontein,Mass Market,2023-08-14,Medium,Employed,203377,True
C001692,Ethan,Pillay,1988-05-20,Male,KwaZulu-Natal,Umhlanga,Emerging Affluent,2025-10-20,Medium,Self-Employed,305602,True
C001693,Ruan,Pillay,1992-10-03,Female,Limpopo,Tzaneen,Mass Market,2023-02-05,Low,Employed,220370,True
C001694,Anika,Cele,1951-08-22,Male,Gauteng,Soweto,Emerging Affluent,2026-07-23,Low,Employed,529929,True
C001695,Jason,Khan,1963-09-27,Female,Gauteng,Midrand,Mass Market,2022-11-03,Medium,Employed,151992,True
C001696,Neo,Naidoo,1987-06-26,Male,Free State,Bloemfontein,Affluent,2024-03-03,Low,Self-Employed,1004212,True
C001697,Priya,Botha,1965-01-18,Female,Gauteng,Midrand,Emerging Affluent,2024-09-25,Low,Employed,553588,True
C001698,Sibusiso,Govender,1974-07-02,Female,Limpopo,Polokwane,Mass Market,2025-08-11,Low,Employed,146986,True
C001699,Mpho,Govender,1980-06-19,Male,Gauteng,Soweto,Mass Market,2022-05-10,Low,Student,89720,True
C001700,Kagiso,Smith,2002-02-24,Male,KwaZulu-Natal,Richards Bay,Mass Market,2023-09-06,Medium,Employed,227312,True
C001701,Lerato,Patel,1977-01-31,Male,Gauteng,Pretoria,Emerging Affluent,2022-06-03,Low,Retired,280853,True
C001702,Megan,Khumalo,1967-03-26,Female,KwaZulu-Natal,Umhlanga,Mass Market,2023-09-24,Medium,Student,55787,True
C001703,Sibusiso,Jacobs,1980-11-12,Female,Western Cape,Cape Town,Mass Market,2026-03-16,High,Self-Employed,223423,False
C001704,Tshepo,Botha,1998-08-02,Female,Gauteng,Centurion,Emerging Affluent,2025-03-30,High,Employed,469878,True
C001705,Neo,Khan,1996-12-08,Male,Western Cape,George,Mass Market,2024-12-14,Medium,Student,40107,True
C001706,Naledi,Ndlovu,1959-07-02,Female,Free State,Bloemfontein,Mass Market,2023-12-06,Medium,Student,75009,True
C001707,Mpho,Khumalo,1967-12-02,Male,Gauteng,Midrand,Emerging Affluent,2023-03-10,Low,Employed,287400,True
C001708,Imran,Govender,1997-08-03,Male,KwaZulu-Natal,Durban,Mass Market,2023-10-10,Low,Retired,195030,True
C001709,Nomsa,Jacobs,1972-06-28,Female,Gauteng,Centurion,Emerging Affluent,2022-11-26,Low,Employed,361670,True
C001710,Thabo,Naidoo,1977-04-24,Male,KwaZulu-Natal,Richards Bay,Mass Market,2023-04-04,Low,Student,63694,True
C001711,Ethan,Smith,1961-03-26,Male,Gauteng,Soweto,Mass Market,2023-09-30,Low,Student,71749,True
C001712,Fatima,Govender,1974-05-18,Male,KwaZulu-Natal,Umhlanga,Mass Market,2024-06-14,Medium,Unemployed,96292,True
C001713,Tshepo,Cele,1954-10-30,Female,Western Cape,Cape Town,Mass Market,2022-07-05,Low,Employed,228123,True
C001714,Thabo,Cele,1960-07-23,Male,KwaZulu-Natal,Pietermaritzburg,Mass Market,2025-08-24,Medium,Student,74102,True
C001715,Megan,Smith,1990-06-28,Female,Western Cape,George,Private Banking,2024-09-27,Low,Employed,1644212,True
C001716,Imran,Nkosi,1978-11-18,Female,Gauteng,Pretoria,Emerging Affluent,2026-01-02,Low,Self-Employed,400079,True
C001717,Mpho,Mokoena,1973-07-28,Male,Gauteng,Pretoria,Emerging Affluent,2024-03-01,Low,Employed,618587,True
C001718,Thabo,Khan,2001-07-15,Female,Gauteng,Soweto,Emerging Affluent,2026-05-03,Low,Self-Employed,454144,True
C001719,Kayla,Khumalo,1966-07-30,Male,Gauteng,Soweto,Mass Market,2024-03-26,Low,Unemployed,2294,True
C001720,Priya,Naidoo,1999-09-10,Female,KwaZulu-Natal,Richards Bay,Mass Market,2023-04-04,Low,Student,29240,False
C001721,Ayanda,Nkosi,1986-11-14,Female,Gauteng,Johannesburg,Emerging Affluent,2025-07-02,Low,Retired,327478,True
C001722,Anika,Ndlovu,1973-01-10,Female,Gauteng,Midrand,Mass Market,2025-02-11,Medium,Employed,118523,True
C001723,Megan,Nkosi,1951-01-22,Female,Gauteng,Pretoria,Mass Market,2022-01-21,High,Employed,155980,True
C001724,Zanele,Mokoena,1953-08-12,Female,Gauteng,Soweto,Emerging Affluent,2025-10-08,Low,Self-Employed,596339,True
C001725,Sibusiso,Pillay,1990-07-09,Female,Limpopo,Polokwane,Mass Market,2024-02-29,Low,Employed,206879,True
C001726,Ayanda,Pillay,1963-09-12,Male,Gauteng,Midrand,Mass Market,2025-02-03,Medium,Employed,197006,True
C001727,Karabo,Cele,1971-04-05,Female,Limpopo,Polokwane,Emerging Affluent,2022-06-18,Low,Employed,444921,True
C001728,Mpho,Khan,1969-08-04,Female,Gauteng,Midrand,Mass Market,2023-07-31,Low,Self-Employed,269983,True
C001729,Mpho,Meyer,1977-02-14,Male,North West,Mahikeng,Private Banking,2024-04-14,Low,Self-Employed,2200101,True
C001730,Lerato,Ndlovu,1983-06-11,Male,Western Cape,Paarl,Mass Market,2022-07-21,Low,Employed,170688,True
C001731,Ruan,Dlamini,1983-07-30,Female,KwaZulu-Natal,Durban,Mass Market,2024-05-26,Low,Employed,161485,True
C001732,Anika,Adams,1997-06-24,Female,Gauteng,Midrand,Mass Market,2025-10-17,High,Employed,205821,False
C001733,Ruan,Govender,1979-06-03,Female,Gauteng,Pretoria,Mass Market,2022-10-08,Low,Student,71071,True
C001734,Anika,Cele,1974-04-13,Female,Eastern Cape,East London,Emerging Affluent,2025-01-23,Low,Employed,591530,True
C001735,Priya,Cele,2001-10-02,Male,KwaZulu-Natal,Richards Bay,Mass Market,2024-04-03,Low,Employed,193918,True
C001736,Kagiso,Radebe,1996-02-28,Male,Mpumalanga,Mbombela,Emerging Affluent,2022-01-19,Low,Self-Employed,413145,True
C001737,Kayla,Jacobs,2004-02-17,Female,Western Cape,Stellenbosch,Emerging Affluent,2025-12-01,Low,Employed,449705,True
C001738,Nomsa,Patel,1977-06-24,Female,Western Cape,Bellville,Affluent,2022-11-19,Low,Employed,651827,True
C001739,Zanele,Nkosi,1974-02-06,Female,Western Cape,Bellville,Mass Market,2025-10-04,Low,Employed,170434,True
C001740,Nomsa,Meyer,1993-09-02,Male,Gauteng,Soweto,Emerging Affluent,2022-09-09,Medium,Employed,300982,True
C001741,Jason,Dlamini,1999-03-27,Female,Gauteng,Midrand,Emerging Affluent,2024-01-03,Low,Employed,287635,True
C001742,Ethan,Radebe,1992-12-28,Male,Limpopo,Polokwane,Private Banking,2022-11-14,Low,Employed,1203977,True
C001743,Anika,Brown,1997-07-12,Male,Western Cape,Stellenbosch,Mass Market,2022-01-30,Medium,Student,31644,True
C001744,Jason,Ndlovu,1995-09-09,Male,KwaZulu-Natal,Umhlanga,Mass Market,2026-02-22,Medium,Employed,100138,True
C001745,Neo,Naidoo,1954-03-11,Male,Northern Cape,Upington,Emerging Affluent,2025-10-15,Low,Employed,541827,True
C001746,Leah,Cele,1960-06-20,Male,Gauteng,Johannesburg,Emerging Affluent,2024-08-08,Low,Retired,407599,True
C001747,Fatima,Gumede,1959-05-21,Male,Gauteng,Soweto,Mass Market,2025-04-08,Low,Employed,210545,True
C001748,Daniel,Williams,1986-01-02,Male,Western Cape,Paarl,Emerging Affluent,2024-02-05,Low,Employed,403713,True
C001749,Ethan,Nkosi,1994-04-30,Female,KwaZulu-Natal,Pietermaritzburg,Mass Market,2024-05-29,Low,Employed,218443,True
C001750,Leah,Daniels,1980-05-03,Male,Western Cape,Bellville,Mass Market,2025-01-24,High,Employed,182480,True
C001751,Leah,Mokoena,2002-02-02,Male,Gauteng,Centurion,Emerging Affluent,2023-08-12,Low,Retired,599836,True
C001752,Zanele,Radebe,1978-12-26,Male,Mpumalanga,eMalahleni,Private Banking,2025-02-21,Low,Employed,1682195,True
C001753,Ayanda,Williams,1962-06-13,Male,Gauteng,Soweto,Emerging Affluent,2023-07-05,Medium,Self-Employed,410834,True
C001754,Megan,Molefe,1978-10-18,Male,Gauteng,Pretoria,Mass Market,2023-04-17,Medium,Unemployed,76518,True
C001755,Anika,Khumalo,1975-06-17,Male,KwaZulu-Natal,Pietermaritzburg,Affluent,2023-03-02,Low,Employed,671942,True
C001756,Ethan,Radebe,1964-07-01,Female,Gauteng,Midrand,Mass Market,2022-08-10,Low,Student,43222,True
C001757,Sipho,Patel,1982-08-10,Male,Gauteng,Johannesburg,Mass Market,2022-08-11,High,Retired,155080,False
C001758,Priya,Govender,1985-09-13,Male,Eastern Cape,Gqeberha,Emerging Affluent,2022-06-18,Low,Employed,459512,False
C001759,Sipho,Williams,2003-08-22,Female,Gauteng,Midrand,Affluent,2024-09-07,High,Self-Employed,733198,True
C001760,Ayesha,Williams,1964-01-19,Female,Gauteng,Midrand,Mass Market,2022-05-02,Low,Employed,204337,True
C001761,Ayesha,Gumede,1953-11-26,Male,Limpopo,Tzaneen,Emerging Affluent,2025-11-03,Low,Employed,379257,True
C001762,Fatima,Adams,1995-04-10,Female,Mpumalanga,Mbombela,Emerging Affluent,2024-05-02,Low,Retired,479888,True
C001763,Daniel,Smith,1973-02-08,Male,Western Cape,Bellville,Mass Market,2026-07-01,Medium,Employed,176727,True
C001764,Ayesha,Adams,2004-01-03,Female,Gauteng,Sandton,Emerging Affluent,2024-03-05,Low,Employed,612626,True
C001765,Thabo,Jacobs,1989-01-07,Female,Western Cape,Bellville,Mass Market,2022-08-14,Low,Retired,264524,True
C001766,Anika,Botha,1991-03-19,Female,Mpumalanga,eMalahleni,Emerging Affluent,2022-06-10,Low,Employed,464496,True
C001767,Zanele,Gumede,1972-04-26,Male,KwaZulu-Natal,Durban,Mass Market,2026-03-21,Medium,Self-Employed,224550,True
C001768,Mpho,Radebe,1956-03-20,Female,Eastern Cape,Mthatha,Emerging Affluent,2025-04-29,Low,Retired,591924,True
C001769,Ethan,Adams,2006-05-09,Male,Eastern Cape,Gqeberha,Affluent,2023-09-20,Low,Employed,1033217,True
C001770,Ruan,Williams,1978-04-12,Male,Free State,Bloemfontein,Mass Market,2024-12-05,Low,Employed,271893,True
C001771,Nomsa,Mokoena,2000-01-04,Male,Gauteng,Centurion,Mass Market,2022-01-13,Low,Employed,165109,False
C001772,Nomsa,Khan,1960-09-05,Female,KwaZulu-Natal,Richards Bay,Emerging Affluent,2023-11-26,Low,Employed,380066,False
C001773,Muhammad,Smith,2002-12-19,Male,KwaZulu-Natal,Umhlanga,Mass Market,2024-02-27,Medium,Unemployed,27747,True
C001774,Mpho,Radebe,1979-03-24,Female,North West,Rustenburg,Mass Market,2023-01-16,Medium,Employed,191015,True
C001775,Sibusiso,Naidoo,1992-09-26,Male,Limpopo,Polokwane,Emerging Affluent,2025-05-20,Low,Retired,342263,True
C001776,Ethan,Khumalo,1959-12-24,Male,Western Cape,Paarl,Emerging Affluent,2025-12-12,Low,Retired,405502,True
C001777,Zanele,Brown,1961-03-26,Female,Gauteng,Pretoria,Mass Market,2024-09-19,Low,Unemployed,14334,True
C001778,Sipho,Brown,1964-07-22,Female,Western Cape,Cape Town,Emerging Affluent,2022-10-21,Low,Employed,416665,True
C001779,Kayla,Botha,1969-03-08,Female,Gauteng,Soweto,Emerging Affluent,2023-08-22,Low,Employed,526951,True
C001780,Ethan,Meyer,1997-08-20,Female,Mpumalanga,Mbombela,Emerging Affluent,2023-02-03,Low,Employed,394978,True
C001781,Naledi,Dlamini,1962-07-16,Female,Western Cape,George,Mass Market,2023-11-02,Medium,Student,29562,True
C001782,Sipho,Dlamini,1973-01-19,Female,Eastern Cape,East London,Mass Market,2023-04-15,High,Employed,184803,True
C001783,Daniel,Brown,1959-07-02,Male,KwaZulu-Natal,Richards Bay,Mass Market,2025-12-01,Medium,Unemployed,78007,True
C001784,Tshepo,Jacobs,1959-07-13,Female,Gauteng,Midrand,Emerging Affluent,2024-03-06,Low,Self-Employed,305770,True
C001785,Neo,Pillay,1979-09-24,Female,Limpopo,Polokwane,Mass Market,2023-11-04,Low,Employed,117362,True
C001786,Jason,Khan,1959-11-11,Male,Gauteng,Soweto,Affluent,2024-03-29,High,Employed,987431,True
C001787,Jason,Nkosi,1998-10-18,Male,Northern Cape,Upington,Affluent,2025-01-06,Low,Self-Employed,691295,True
C001788,Kayla,Ndlovu,1992-02-09,Female,Eastern Cape,Mthatha,Emerging Affluent,2026-01-21,Low,Employed,448942,True
C001789,Neo,Brown,2001-10-03,Female,KwaZulu-Natal,Richards Bay,Mass Market,2023-07-15,Medium,Student,31838,True
C001790,Ayesha,Khumalo,1974-02-14,Female,Gauteng,Soweto,Emerging Affluent,2024-07-11,Low,Employed,357185,True
C001791,Kayla,Adams,2001-06-25,Female,Eastern Cape,Mthatha,Mass Market,2026-01-29,High,Student,44166,True
C001792,Anika,Nkosi,1979-12-14,Male,KwaZulu-Natal,Umhlanga,Mass Market,2022-12-26,Medium,Employed,219152,True
C001793,Naledi,Gumede,1997-01-27,Male,Gauteng,Centurion,Mass Market,2025-04-18,Low,Employed,142081,True
C001794,Ayanda,Radebe,2005-09-15,Female,KwaZulu-Natal,Durban,Affluent,2022-09-09,Low,Self-Employed,664205,True
C001795,Tshepo,Ndlovu,1981-11-20,Female,Gauteng,Sandton,Affluent,2023-06-28,Low,Self-Employed,884780,True
C001796,Jason,Daniels,1950-04-02,Male,KwaZulu-Natal,Durban,Mass Market,2025-07-13,Low,Student,68531,True
C001797,Anika,Radebe,1996-04-03,Female,Gauteng,Soweto,Mass Market,2026-02-26,Low,Student,87970,True
C001798,Kagiso,Gumede,1966-03-19,Female,Gauteng,Pretoria,Emerging Affluent,2024-11-09,Low,Self-Employed,647819,True
C001799,Sibusiso,Radebe,2002-05-21,Male,Mpumalanga,eMalahleni,Mass Market,2024-09-26,Low,Employed,205848,True
C001800,Priya,Nkosi,2005-11-13,Male,Western Cape,Cape Town,Small Business,2026-01-18,Low,Self-Employed,1426013,True
